timestamp,core_node_cpu,core_node_memory,core_node_tx,core_node_rx,core_node_latency,core_node_jitter,core_node_cost,mec_node_cpu,mec_node_memory,mec_node_tx,mec_node_rx,mec_node_latency,mec_node_jitter,mec_node_cost,kube_app_server_cpu,kube_app_server_memory,kube_app_server_tx,kube_app_server_rx,kube_app_server_latency,kube_app_server_jitter,kube_app_server_cost,ue1_cqi,ue1_dl_bitrate,ue1_dl_mcs,ue1_epre,ue1_pusch_snr,ue1_ul_bitrate,ue1_ul_mcs,ue1_ul_path_loss,ue1_dl_tx,ue1_ul_tx,ue1_dl_err,ue1_ul_err,ue1_dl_retx,ue1_ul_retx,ue1_ul_phr,ue1_ul_rank,ue1_ul_n_layer,ue1_turbo_decoder_min,ue1_turbo_decoder_avg,ue1_turbo_decoder_max,ue2_cqi,ue2_dl_bitrate,ue2_dl_mcs,ue2_epre,ue2_pusch_snr,ue2_ul_bitrate,ue2_ul_mcs,ue2_ul_path_loss,ue2_dl_tx,ue2_ul_tx,ue2_dl_err,ue2_ul_err,ue2_dl_retx,ue2_ul_retx,ue2_ul_phr,ue2_ul_rank,ue2_ul_n_layer,ue2_turbo_decoder_min,ue2_turbo_decoder_avg,ue2_turbo_decoder_max,ue3_cqi,ue3_dl_bitrate,ue3_dl_mcs,ue3_epre,ue3_pusch_snr,ue3_ul_bitrate,ue3_ul_mcs,ue3_ul_path_loss,ue3_dl_tx,ue3_ul_tx,ue3_dl_err,ue3_ul_err,ue3_dl_retx,ue3_ul_retx,ue3_ul_phr,ue3_ul_rank,ue3_ul_n_layer,ue3_turbo_decoder_min,ue3_turbo_decoder_avg,ue3_turbo_decoder_max
1762034401.701394,43.28333333333527,45.04744537939327,2123892.266666667,2041623.7333333334,126.34,48.78,4.0,28.60000000000582,52.89282993497672,21204.8,24584.0,74.41,35.23,4.0,35.64444444443021,60.154611898670716,1088138.4,19801.866666666665,0.0,0.0,4.0,14,902819,26.9,-107.8,9.9,52335,4.6,70.4,204,72,0,0,11,6,38,1,1,1,2.488,5,15,1168791,24.8,-90.2,25.1,42624,15.2,60,333,105,0,0,29,11,26,1,1,1,2.19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034412.194653,43.28333333333527,45.04744537939327,2123892.2666666666,2041623.7333333334,82.66,38.44,4.0,30.345536543292695,53.54365948407039,23480.302427377635,14006.101604987398,76.25,19.78,4.0,35.64444444443021,60.154611898670716,1088138.4,19801.866666666665,0.0,0.0,4.0,13,1060784,26.8,-105.7,10.4,45038,4.5,70.8,231,80,0,0,7,9,38,1,1,1,2.421,5,15,1187588,26,-90.6,26.7,40788,16.2,64,346,108,0,0,39,9,26,1,1,1,2.171,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034422.754365,43.28333333333527,45.04744537939327,2123892.2666666666,2041623.7333333334,109.29,33.5,4.0,30.345536543292695,53.54365948407039,23480.302427377635,14006.101604987398,67.51,16.03,4.0,42.43333333336826,60.31753925972491,1099803.4666666668,23509.066666666666,0.0,0.0,4.0,13,812234,26.7,-106.3,9.9,48858,4.3,70.5,169,67,0,0,9,7,38,1,1,1,2.366,5,15,1207049,24.4,-97.2,21.7,45678,16.1,67.6,375,119,0,0,56,10,24,1,1,1,2.124,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034433.205248,44.71666666666958,44.174933740245784,2124471.2,2046416.8,73.38,27.86,4.0,30.345536543292695,53.54365948407039,23480.302427377635,14006.101604987398,93.69,49.47,4.0,42.43333333336826,60.31753925972491,1099803.4666666666,23509.066666666666,0.0,0.0,4.0,14,1013551,26.9,-109.6,7.1,50572,4.6,70.5,291,107,0,0,7,11,38,1,1,1,2.472,5,15,1387633,26.9,-90.5,22,39897,15.6,62.6,371,111,0,0,32,11,26,1,1,1,2.23,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034443.871496,44.71666666666958,44.174933740245784,2124471.2,2046416.8,74.58,19.0,4.0,37.106286020675775,54.08329902156768,20541.750435598442,13970.513336013937,71.27,22.41,4.0,42.43333333336826,60.31753925972491,1099803.4666666666,23509.066666666666,0.0,0.0,4.0,14,1196559,26.9,-110.1,4.6,65860,4.5,70.6,286,94,0,0,13,11,38,1,1,1,2.544,5,15,1250825,26.6,-90.1,23.7,46003,15.9,67.1,329,108,0,0,39,9,26,1,1,1,2.171,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034454.742175,68.33544430368883,43.06155016867027,2126825.6782881143,2046871.0085994266,82.05,32.49,4.0,37.106286020675775,54.08329902156768,20541.750435598442,13970.513336013937,71.27,22.41,4.0,54.08888888884879,60.543130990415335,1077402.1333333333,441338.39999999997,0.0,0.0,4.0,14,1297527,26.9,-106.8,7.9,55228,4.2,71.6,332,93,0,0,6,7,38,1,1,1,2.287,5,15,1280425,26.4,-91.1,23.8,39884,15.8,64.1,388,105,0,0,29,9,24,1,1,1,2.211,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034465.402305,68.33544430368883,43.06155016867027,2126825.6782881143,2046871.0085994266,85.19,30.55,4.0,42.733333333356626,54.017261304483604,20032.266666666666,10493.066666666666,67.13,18.94,4.0,54.08888888884879,60.543130990415335,1077402.1333333333,441338.39999999997,0.0,0.0,4.0,14,1059692,26.8,-105.5,9.2,79861,4.7,68.7,329,134,0,0,6,12,38,1,1,1,2.528,5,15,1109716,22.8,-97.1,21.7,35433,16.2,62.8,401,104,0,0,108,9,26,1,1,1,2.257,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034476.080452,68.33544430368883,43.06155016867027,2126825.6782881143,2046871.0085994266,78.2,34.11,4.0,42.733333333356626,54.017261304483604,20032.266666666666,10493.066666666666,71.81,26.87,4.0,54.08888888884879,60.543130990415335,1077402.1333333333,441338.39999999997,0.0,0.0,4.0,13,1044225,26.6,-105.8,7.9,49490,5.3,71.2,305,91,0,0,7,10,38,1,1,1,2.827,5,15,1128176,26.1,-97.9,18.4,39619,15.7,63.5,422,132,0,0,35,12,24,1,1,1,2.083,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034487.246926,50.44669644641229,45.28032819300113,2136797.386492433,2058749.5166344424,73.01,37.39,4.0,42.733333333356626,54.017261304483604,20032.266666666666,10493.066666666666,122.38,60.46,4.0,41.06666666665762,61.408893963929195,1086956.2666666666,23797.333333333332,0.0,0.0,4.0,14,697726,26.9,-105.6,9,57834,4.9,70.5,69,30,0,0,4,1,38,1,1,1,2.571,5,15,1417382,26,-90.7,22.9,47618,15.7,60.3,167,51,0,0,16,2,26,1,1,1,1.906,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1762034500.141691,50.44669644641229,45.28032819300113,2136797.386492433,2058749.5166344424,90.08,33.27,4.0,37.43333333327124,54.364357136747806,20420.0,14060.533333333333,86.35,64.88,4.0,41.06666666665762,61.408893963929195,1086956.2666666666,23797.333333333332,0.0,0.0,4.0,15,1077413,27,-106.5,10.3,17762,4.8,68.1,59,16,0,0,1,0,38,1,1,1,2.312,3,15,1106505,21.1,-96.9,21.1,42085,16.1,63.9,95,27,0,0,8,3,26,1,1,1,2.367,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
